severity,graphicId,displayName,usage,maps,impact,category,semanticSuggested,semanticConfidence,visualCategory,visualConfidence,familySupport,neighborSupport,remasterEligible,remasterPriority,hasPreview,classicAssetPath,sourceTexturePath,sourceExt,sourceExists,sourceLoadsAsTexture,cropValid,cropInsideTexture,fallbackCandidates,issues,classificationReason,remasterReason
"OK",61824,"GRH 61824 (tex_5087.png)",4,4,104,"Floor","Floor",0.920,"Floor",1.000,0.624,1.000,1,96,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61824.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",61827,"GRH 61827 (tex_5087.png)",4,4,104,"Floor","Floor",0.855,"Floor",1.000,0.624,0.750,1,89,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61827.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",61830,"GRH 61830 (tex_5087.png)",4,4,104,"Floor","Floor",0.920,"Floor",1.000,0.624,1.000,1,96,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61830.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",61840,"GRH 61840 (tex_5087.png)",4,4,104,"Grass","Grass",0.970,"Grass",1.000,0.624,1.000,1,101,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61840.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",61841,"GRH 61841 (tex_5087.png)",4,4,104,"Grass","Grass",0.970,"Grass",1.000,0.624,1.000,1,101,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61841.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",61842,"GRH 61842 (tex_5087.png)",4,4,104,"Grass","Grass",0.959,"Grass",1.000,0.624,0.739,1,100,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61842.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",61844,"GRH 61844 (tex_5087.png)",4,4,104,"Grass","Grass",0.960,"Grass",1.000,0.624,0.750,1,100,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61844.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",61845,"GRH 61845 (tex_5087.png)",4,4,104,"Grass","Grass",0.959,"Grass",1.000,0.624,0.739,1,100,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61845.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",61846,"GRH 61846 (tex_5087.png)",4,4,104,"Grass","Grass",0.930,"Grass",0.834,0.624,0.500,1,97,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61846.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",61851,"GRH 61851 (tex_5087.png)",4,4,104,"Dirt","Dirt",0.910,"Floor",1.000,0.624,0.750,1,95,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61851.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Semántica: Dirt por color marrón + contexto de familia/mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",85336,"GRH 85336 (tex_6684.png)",29,3,104,"Water","Water",0.893,"Water",0.945,0.879,1.000,1,93,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_85336.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_6684.png",".png",1,1,1,1,1,"","Semántica: Water confirmada por señal visual.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",85194,"GRH 85194 (tex_6684.png)",28,3,103,"Transition","Transition",0.860,"Transition",0.860,0.879,1.000,1,89,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_85194.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_6684.png",".png",1,1,1,1,1,"","Semántica: transición confirmada por Layer2/cobertura.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",4521,"GRH 4521 (tex_5026.png)",27,3,102,"Floor","Floor",0.920,"Floor",1.000,1.000,1.000,1,94,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_4521.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5026.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",4525,"GRH 4525 (tex_5026.png)",27,3,102,"Floor","Floor",0.920,"Floor",1.000,1.000,1.000,1,94,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_4525.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5026.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",4529,"GRH 4529 (tex_5026.png)",27,3,102,"Floor","Floor",0.920,"Floor",1.000,1.000,1.000,1,94,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_4529.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5026.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",4519,"GRH 4519 (tex_5026.png)",24,3,99,"Floor","Floor",0.920,"Floor",1.000,1.000,1.000,1,91,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_4519.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5026.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",4520,"GRH 4520 (tex_5026.png)",24,3,99,"Floor","Floor",0.920,"Floor",1.000,1.000,1.000,1,91,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_4520.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5026.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",4523,"GRH 4523 (tex_5026.png)",24,3,99,"Floor","Floor",0.920,"Floor",1.000,1.000,1.000,1,91,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_4523.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5026.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",4524,"GRH 4524 (tex_5026.png)",24,3,99,"Floor","Floor",0.920,"Floor",1.000,1.000,1.000,1,91,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_4524.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5026.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",4527,"GRH 4527 (tex_5026.png)",24,3,99,"Floor","Floor",0.920,"Floor",1.000,1.000,1.000,1,91,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_4527.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5026.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",4528,"GRH 4528 (tex_5026.png)",24,3,99,"Floor","Floor",0.920,"Floor",1.000,1.000,1.000,1,91,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_4528.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5026.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",85244,"GRH 85244 (tex_6684.png)",20,3,95,"Transition","Transition",0.860,"Transition",0.860,0.879,0.514,1,82,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_85244.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_6684.png",".png",1,1,1,1,1,"","Semántica: transición confirmada por Layer2/cobertura.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",4517,"GRH 4517 (tex_5026.png)",18,3,93,"Floor","Floor",0.920,"Floor",1.000,1.000,1.000,1,86,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_4517.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5026.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",4522,"GRH 4522 (tex_5026.png)",18,3,93,"Floor","Floor",0.920,"Floor",1.000,1.000,1.000,1,86,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_4522.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5026.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",4526,"GRH 4526 (tex_5026.png)",18,3,93,"Floor","Floor",0.920,"Floor",1.000,1.000,1.000,1,86,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_4526.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5026.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",4530,"GRH 4530 (tex_5026.png)",18,3,93,"Floor","Floor",0.920,"Floor",1.000,1.000,1.000,1,86,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_4530.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5026.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",85274,"GRH 85274 (tex_6684.png)",17,3,92,"Transition","Transition",0.860,"Transition",0.860,0.879,1.000,1,79,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_85274.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_6684.png",".png",1,1,1,1,1,"","Semántica: transición confirmada por Layer2/cobertura.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",4515,"GRH 4515 (tex_5026.png)",16,3,91,"Floor","Floor",0.920,"Floor",1.000,1.000,1.000,1,84,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_4515.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5026.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",4516,"GRH 4516 (tex_5026.png)",16,3,91,"Floor","Floor",0.920,"Floor",1.000,1.000,1.000,1,84,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_4516.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5026.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",9125,"GRH 9125 (tex_7522.png)",14,3,89,"Floor","Floor",0.920,"Floor",1.000,1.000,0.750,1,82,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_9125.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_7522.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",9128,"GRH 9128 (tex_7522.png)",14,3,89,"Floor","Floor",0.920,"Floor",1.000,1.000,0.750,1,82,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_9128.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_7522.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",9131,"GRH 9131 (tex_7522.png)",14,3,89,"Floor","Floor",0.920,"Floor",1.000,1.000,0.750,1,82,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_9131.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_7522.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",9123,"GRH 9123 (tex_7522.png)",13,3,88,"Floor","Floor",0.920,"Floor",1.000,1.000,0.750,1,81,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_9123.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_7522.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",9126,"GRH 9126 (tex_7522.png)",13,3,88,"Floor","Floor",0.920,"Floor",1.000,1.000,0.750,1,81,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_9126.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_7522.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",9129,"GRH 9129 (tex_7522.png)",13,3,88,"Floor","Floor",0.920,"Floor",1.000,1.000,0.750,1,81,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_9129.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_7522.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",4518,"GRH 4518 (tex_5026.png)",12,3,87,"Floor","Floor",0.920,"Floor",1.000,1.000,1.000,1,80,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_4518.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5026.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",85294,"GRH 85294 (tex_6684.png)",11,3,86,"Transition","Transition",0.860,"Transition",0.860,0.879,1.000,1,74,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_85294.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_6684.png",".png",1,1,1,1,1,"","Semántica: transición confirmada por Layer2/cobertura.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",9124,"GRH 9124 (tex_7522.png)",10,3,85,"Floor","Floor",0.920,"Floor",1.000,1.000,1.000,1,78,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_9124.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_7522.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",9127,"GRH 9127 (tex_7522.png)",10,3,85,"Floor","Floor",0.920,"Floor",1.000,1.000,1.000,1,78,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_9127.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_7522.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",9130,"GRH 9130 (tex_7522.png)",10,3,85,"Floor","Floor",0.920,"Floor",1.000,1.000,1.000,1,78,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_9130.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_7522.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",85224,"GRH 85224 (tex_6684.png)",10,3,85,"Transition","Transition",0.860,"Transition",0.860,0.879,0.000,1,73,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_85224.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_6684.png",".png",1,1,1,1,1,"","Semántica: transición confirmada por Layer2/cobertura.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6519,"GRH 6519 (tex_6215.png)",9,3,84,"Grass","Grass",0.960,"Grass",1.000,0.561,0.750,1,81,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6519.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6522,"GRH 6522 (tex_6215.png)",9,3,84,"Floor","Floor",0.806,"Floor",1.000,0.561,0.529,1,68,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6522.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6526,"GRH 6526 (tex_6215.png)",9,3,84,"Grass","Grass",0.919,"Grass",0.783,0.561,0.500,1,77,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6526.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",61828,"GRH 61828 (tex_5087.png)",9,3,84,"Floor","Floor",0.920,"Floor",1.000,0.624,1.000,1,77,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61828.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",61832,"GRH 61832 (tex_5087.png)",9,3,84,"Floor","Floor",0.822,"Floor",1.000,0.624,0.500,1,69,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61832.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",61612,"GRH 61612 (tex_5087.png)",8,3,83,"Floor","Floor",0.822,"Floor",1.000,0.624,0.500,1,68,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61612.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",61616,"GRH 61616 (tex_5087.png)",8,3,83,"Floor","Floor",0.855,"Floor",1.000,0.624,0.750,1,71,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61616.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",61620,"GRH 61620 (tex_5087.png)",8,3,83,"Dirt","Dirt",0.910,"Floor",1.000,0.624,0.750,1,76,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61620.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Semántica: Dirt por color marrón + contexto de familia/mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6472,"GRH 6472 (tex_6215.png)",7,3,82,"Floor","Floor",0.806,"Floor",1.000,0.561,0.500,1,66,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6472.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6473,"GRH 6473 (tex_6215.png)",7,3,82,"Floor","Floor",0.855,"Floor",1.000,0.561,0.750,1,70,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6473.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6474,"GRH 6474 (tex_6215.png)",7,3,82,"Floor","Floor",0.806,"Floor",1.000,0.561,0.500,1,66,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6474.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6476,"GRH 6476 (tex_6215.png)",7,3,82,"Grass","Grass",0.960,"Grass",1.000,0.561,0.750,1,79,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6476.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6515,"GRH 6515 (tex_6215.png)",7,3,82,"Grass","Grass",0.970,"Grass",1.000,0.561,1.000,1,80,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6515.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6523,"GRH 6523 (tex_6215.png)",7,3,82,"Grass","Grass",0.960,"Grass",1.000,0.561,0.750,1,79,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6523.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6527,"GRH 6527 (tex_6215.png)",7,3,82,"Grass","Grass",0.970,"Grass",1.000,0.561,1.000,1,80,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6527.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",61644,"GRH 61644 (tex_5087.png)",7,3,82,"Grass","Grass",0.970,"Grass",1.000,0.624,1.000,1,80,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61644.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",61645,"GRH 61645 (tex_5087.png)",7,3,82,"Grass","Grass",0.960,"Grass",1.000,0.624,0.745,1,79,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61645.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",61648,"GRH 61648 (tex_5087.png)",7,3,82,"Grass","Grass",0.957,"Grass",0.974,0.624,0.748,1,78,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61648.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",61649,"GRH 61649 (tex_5087.png)",7,3,82,"Floor","Floor",0.822,"Floor",1.000,0.624,0.503,1,67,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61649.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6545,"GRH 6545 (tex_6004.png)",6,3,81,"Grass","Grass",0.970,"Grass",1.000,1.000,1.000,1,79,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6545.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_6004.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6549,"GRH 6549 (tex_6004.png)",6,3,81,"Grass","Grass",0.970,"Grass",1.000,1.000,1.000,1,79,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6549.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_6004.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6553,"GRH 6553 (tex_6004.png)",6,3,81,"Grass","Grass",0.970,"Grass",1.000,1.000,1.000,1,79,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6553.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_6004.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6557,"GRH 6557 (tex_6004.png)",6,3,81,"Grass","Grass",0.970,"Grass",1.000,1.000,1.000,1,79,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6557.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_6004.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",7163,"GRH 7163 (tex_5081.png)",6,3,81,"Transition","Transition",0.919,"Transition",0.919,1.000,0.000,1,74,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_7163.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5081.png",".png",1,1,1,1,1,"","Semántica: transición confirmada por Layer2/cobertura.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",61199,"GRH 61199 (tex_5087.png)",6,3,81,"Grass","Grass",0.970,"Grass",1.000,0.624,1.000,1,79,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61199.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",61203,"GRH 61203 (tex_5087.png)",6,3,81,"Grass","Grass",0.970,"Grass",1.000,0.624,1.000,1,79,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61203.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
